Filename,Distance
image_0524.jpg,856963.14
image_0525.jpg,12526699.56
image_0526.jpg,14171.3
image_0527.jpg,394577.77
image_0528.jpg,46742.85
image_0529.jpg,148868.9
image_0530.jpg,18083.31
image_0531.jpg,8486501.8
image_0532.jpg,6641208.23
image_0533.jpg,1889104.47
image_0534.jpg,219808.31
image_0535.jpg,29577.1
image_0536.jpg,7545884.98
image_0537.jpg,614858.15
image_0538.jpg,4426744.57
image_0539.jpg,19704271.08
image_0540.jpg,647297.81
image_0541.jpg,1713336.19
image_0542.jpg,4568552.7
image_0543.jpg,367197.94
image_0544.jpg,480486.66
image_0545.jpg,3626.96
image_0546.jpg,2565892.99
image_0547.jpg,3559338.0
image_0548.jpg,4514328.76
image_0549.jpg,46716.36
image_0550.jpg,2121553.08
image_0551.jpg,123676.22
image_0552.jpg,589905.98
image_0553.jpg,587466.6
image_0554.jpg,334554.28
image_0555.jpg,247537.89
image_0556.jpg,343199.6
image_0557.jpg,2069.36
image_0558.jpg,290509.75
image_0559.jpg,26848011.55
image_0560.jpg,882112.43
image_0561.jpg,878620.44
image_0562.jpg,15940.62
image_0563.jpg,199433.37
image_0564.jpg,168473.77
image_0565.jpg,57457.86
image_0566.jpg,5063.81
image_0567.jpg,164286.08
image_0568.jpg,309079.34
image_0569.jpg,62257.07
image_0570.jpg,206330.06
image_0571.jpg,291569.39
image_0572.jpg,5858809.54
image_0573.jpg,260534.69
image_0574.jpg,3407165.55
image_0575.jpg,16468.08
image_0576.jpg,14021.4
image_0577.jpg,21589821.15
image_0578.jpg,1449436.25
image_0579.jpg,1933928.92
image_0580.jpg,175217.9
image_0581.jpg,209490.58
image_0582.jpg,70925.68
image_0583.jpg,374961.5
image_0584.jpg,2025507.71
image_0585.jpg,135420.81
image_0586.jpg,510017.47
image_0587.jpg,1951.39
image_0588.jpg,12187.9
image_0589.jpg,8453681.27
image_0590.jpg,202031.05
image_0591.jpg,964.05
image_0592.jpg,804925.99
image_0593.jpg,8779.01
image_0594.jpg,9389.13
image_0595.jpg,102782.69
image_0596.jpg,40605.37
image_0597.jpg,2385.42
image_0598.jpg,9646.18
image_0599.jpg,425216.39
image_0600.jpg,1588330.69
image_0601.jpg,762679.37
image_0602.jpg,45736.81
image_0603.jpg,584415.13
image_0604.jpg,1238225.34
image_0605.jpg,1509164.8
image_0606.jpg,5811249.56
image_0607.jpg,1729926.44
image_0608.jpg,2881577.24
image_0609.jpg,607565.94
image_0610.jpg,207181.58
image_0611.jpg,527675.28
image_0612.jpg,4425.73
image_0613.jpg,2051666.71
image_0614.jpg,10545.47
image_0615.jpg,17520753.95
image_0616.jpg,194410.98
image_0617.jpg,1348081.49
image_0618.jpg,17540023.54
image_0619.jpg,118408.6
image_0620.jpg,437872.3
image_0621.jpg,2134380.81
image_0622.jpg,2362020.7
image_0623.jpg,5331832.7
image_0624.jpg,1092266.99
image_0625.jpg,596413.08
image_0626.jpg,5759141.17
image_0627.jpg,301097.88
image_0628.jpg,621120.49
image_0629.jpg,2313728.0
image_0630.jpg,35880082.17
image_0631.jpg,22313174.02
image_0632.jpg,26595730.77
image_0633.jpg,1420503.09
image_0634.jpg,4764742.76
image_0635.jpg,84885.8
image_0636.jpg,584717.59
image_0637.jpg,690691.01
image_0638.jpg,25865.02
image_0639.jpg,938858.95
image_0640.jpg,1615437.44
image_0641.jpg,1978022.76
image_0642.jpg,14476620.72
image_0643.jpg,1345836.99
image_0644.jpg,2365422.07
image_0645.jpg,11255017.42
image_0646.jpg,7125240.21
image_0647.jpg,273445.89
image_0648.jpg,3743719.98
image_0649.jpg,9772645.81
image_0650.jpg,2166534.35
image_0651.jpg,3550010.46
image_0652.jpg,3211159.58
image_0653.jpg,1656325.0
image_0654.jpg,1670652.92
image_0655.jpg,18776994.55
image_0656.jpg,10757604.96
image_0657.jpg,4549668.18
image_0658.jpg,10441908.14
image_0659.jpg,5670413.55
image_0660.jpg,24082225.64
image_0661.jpg,27522161.72
image_0662.jpg,3381786.08
image_0663.jpg,33948319.65
image_0664.jpg,24705565.07
image_0665.jpg,5202285.14
image_0666.jpg,28692693.8
image_0667.jpg,3224889.81
image_0668.jpg,173931.66
image_0669.jpg,81721.09
image_0670.jpg,4299406.13
image_0671.jpg,617433.27
image_0672.jpg,1605754.42
image_0673.jpg,4125462.6
image_0674.jpg,2445915.04
image_0675.jpg,24428642.3
image_0676.jpg,82053.45
image_0677.jpg,1329581.19
image_0678.jpg,3387419.91
image_0679.jpg,5703016.01
image_0680.jpg,5741098.06
image_0681.jpg,13094323.67
image_0682.jpg,524334.36
image_0683.jpg,1223436.65
image_0684.jpg,13239.72
image_0685.jpg,871073.93
image_0686.jpg,166138.64
image_0687.jpg,28748678.83
image_0688.jpg,117150.69
image_0689.jpg,44723.83
image_0690.jpg,3027335.67
image_0691.jpg,3259992.45
image_0692.jpg,36892.04
image_0693.jpg,253243.03
image_0694.jpg,2225355.42
image_0695.jpg,443772.22
image_0696.jpg,134433.87
image_0697.jpg,44484.06
image_0698.jpg,2460602.92
image_0699.jpg,1431300.98
image_0700.jpg,2815971.08
image_0701.jpg,31470615.36
image_0702.jpg,26644229.1
image_0703.jpg,3353735.35
image_0704.jpg,17018731.17
image_0705.jpg,43727.38
image_0706.jpg,966004.09
image_0707.jpg,5018603.66
image_0708.jpg,14026048.38
image_0709.jpg,2792724.2
image_0710.jpg,615955.29
image_0711.jpg,3589127.94
image_0712.jpg,2296998.92
image_0713.jpg,220186.22
image_0714.jpg,686973.58
image_0715.jpg,288541.27
image_0716.jpg,615994.94
image_0717.jpg,2486545.45
image_0718.jpg,272676.92
image_0719.jpg,106995.66
image_0720.jpg,5259.17
image_0721.jpg,1181426.25
image_0722.jpg,522023.65
image_0723.jpg,315515.75
image_0724.jpg,219402.73
image_0725.jpg,13338913.99
image_0726.jpg,488977.04
image_0727.jpg,18461.93
image_0728.jpg,17528322.98
image_0729.jpg,461989.86
image_0730.jpg,1978123.99
image_0731.jpg,331056.73
image_0732.jpg,2181093.89
image_0733.jpg,2766760.11
image_0734.jpg,167854.77
image_0735.jpg,1488848.69
image_0736.jpg,87902.96
image_0737.jpg,800424.81
image_0738.jpg,241138.66
image_0739.jpg,18434.43
image_0740.jpg,263192.44
image_0741.jpg,31808.99
image_0742.jpg,302313.83
image_0743.jpg,1222158.61
image_0744.jpg,16538142.63
image_0745.jpg,2569653.43
image_0746.jpg,1178439.41
image_0747.jpg,285939.65
image_0748.jpg,1743704.67
image_0749.jpg,619504.84
image_0750.jpg,290830.93
image_0751.jpg,322753.86
image_0752.jpg,277485.36
image_0753.jpg,60332.27
image_0754.jpg,371583.6
image_0755.jpg,811784.76
image_0756.jpg,134112.75
image_0757.jpg,1411773.31
image_0758.jpg,1711866.64
image_0759.jpg,2116276.3
image_0760.jpg,395549.08
image_0761.jpg,277962.4
image_0762.jpg,1153746.88
image_0763.jpg,469405.94
image_0764.jpg,541444.31
image_0765.jpg,328778.69
image_0766.jpg,169366.88
image_0767.jpg,331844.93
image_0768.jpg,809695.23
image_0769.jpg,367068.94
image_0770.jpg,748582.96
image_0771.jpg,1810198.64
image_0772.jpg,6107704.3
image_0773.jpg,133799.25
image_0774.jpg,750600.66
image_0775.jpg,292673.55
image_0776.jpg,1194270.35
image_0777.jpg,134247.5
image_0778.jpg,298215.41
image_0779.jpg,152455.36
image_0780.jpg,44516377.55
image_0781.jpg,854524.55
image_0782.jpg,3756450.63
image_0783.jpg,1431585.35
image_0784.jpg,68588.7
image_0785.jpg,251626.71
image_0786.jpg,1417982.77
image_0787.jpg,410108.12
image_0788.jpg,3709602.66
image_0789.jpg,1444942.82
image_0790.jpg,59809.0
image_0791.jpg,40130.99
image_0792.jpg,1965071.29
image_0793.jpg,1060874.58
image_0794.jpg,183155.98
image_0795.jpg,129710.44
image_0796.jpg,166780.24
image_0797.jpg,23274.27
image_0798.jpg,62355.34
image_0799.jpg,2131312.71
image_0800.jpg,87430.29
image_0801.jpg,4631.96
image_0802.jpg,7732.04
image_0803.jpg,49645.82
image_0804.jpg,12891.43
image_0805.jpg,5879.83
image_0806.jpg,86531.04
image_0807.jpg,29952.84
image_0808.jpg,67581.69
image_0809.jpg,126141.99
image_0810.jpg,22417.78
image_0811.jpg,5158.68
image_0812.jpg,114506.43
image_0813.jpg,98593.78
image_0814.jpg,416905.69
image_0815.jpg,833135.08
image_0816.jpg,10103.25
image_0817.jpg,6745.68
image_0818.jpg,19451.76
image_0819.jpg,34384.46
image_0820.jpg,3312.37
image_0821.jpg,476929.12
image_0822.jpg,1493.6
image_0823.jpg,26909.25
image_0824.jpg,175874.3
image_0825.jpg,185526.91
image_0826.jpg,10615.87
image_0827.jpg,595249.38
image_0828.jpg,12918.62
image_0829.jpg,639299.82
image_0830.jpg,197447.53
image_0831.jpg,106053.1
image_0832.jpg,63066.2
image_0833.jpg,45012.88
image_0834.jpg,922649.33
image_0835.jpg,1265322.67
image_0836.jpg,4762.1
image_0837.jpg,665065.24
image_0838.jpg,142558.88
image_0839.jpg,638186.94
image_0840.jpg,519677.37
image_0841.jpg,7732.02
image_0842.jpg,326255.2
image_0843.jpg,20139.63
image_0844.jpg,54938.44
image_0845.jpg,1099.81
image_0846.jpg,462452.56
image_0847.jpg,477609.94
image_0848.jpg,12897.61
image_0849.jpg,24557.73
image_0850.jpg,26940.16
image_0851.jpg,197288.13
image_0852.jpg,36320.23
image_0853.jpg,63065.25
image_0854.jpg,169243.27
image_0855.jpg,3316.29
image_0856.jpg,5188.99
image_0857.jpg,17923249.7
image_0858.jpg,8906.86
image_0859.jpg,3746.43
image_0860.jpg,44963.36
image_0861.jpg,265260.14
image_0862.jpg,4770.14
image_0863.jpg,645397.58
image_0864.jpg,1483883.8
image_0865.jpg,91847.34
image_0866.jpg,142652.95
image_0867.jpg,11022.32
image_0868.jpg,34587.78
image_0869.jpg,484131.8
image_0870.jpg,160222.84
image_0871.jpg,591614.66
image_0872.jpg,392261.08
image_0873.jpg,25925.84
image_0874.jpg,787.83
image_0875.jpg,10480.79
image_0876.jpg,9725.69
image_0877.jpg,557812.46
image_0878.jpg,2882.54
image_0879.jpg,371435.93
image_0880.jpg,93137.34
image_0881.jpg,347898.59
image_0882.jpg,14365456.75
image_0883.jpg,71582.01
image_0884.jpg,344258.69
image_0885.jpg,604043.77
image_0886.jpg,148128.48
image_0887.jpg,291626.7
image_0888.jpg,1075885.86
image_0889.jpg,4368560.1
image_0890.jpg,2871677.7
image_0891.jpg,539644.67
image_0892.jpg,267179.05
image_0893.jpg,1972506.53
image_0894.jpg,979.54
image_0895.jpg,406524.03
image_0896.jpg,11182.21
image_0897.jpg,356437.53
image_0898.jpg,1343039.82
image_0899.jpg,363407.27
image_0900.jpg,127673.74
image_0901.jpg,38956.26
image_0902.jpg,43331.09
image_0903.jpg,199950.1
image_0904.jpg,43936.95
image_0905.jpg,26596.27
image_0906.jpg,2837005.1
image_0907.jpg,2218954.98
image_0908.jpg,3703006.28
image_0909.jpg,133668.55
image_0910.jpg,4400.46
image_0911.jpg,930742.35
image_0912.jpg,12261.33
image_0913.jpg,70576.58
image_0914.jpg,80814.0
image_0915.jpg,2906065.83
image_0916.jpg,174824.92
image_0917.jpg,320765.94
image_0918.jpg,25199.54
image_0919.jpg,34110.48
image_0920.jpg,284156.54
image_0921.jpg,14352932.34
image_0922.jpg,361855.03
image_0923.jpg,2178887.0
image_0924.jpg,189990.01
image_0925.jpg,34623.1
image_0926.jpg,2837858.74
image_0927.jpg,1070824.51
image_0928.jpg,1274777.08
image_0929.jpg,1971137.5
image_0930.jpg,3698993.62
image_0931.jpg,1240578.84
image_0932.jpg,3704075.91
image_0933.jpg,98888.09
image_0934.jpg,98322.57
image_0935.jpg,138629.76
image_0936.jpg,691223.06
image_0937.jpg,4368.16
image_0938.jpg,19313.21
image_0939.jpg,22532.08
image_0940.jpg,664159.45
image_0941.jpg,364225.21
image_0942.jpg,20496.71
image_0943.jpg,878618.21
image_0944.jpg,315119.97
image_0945.jpg,614133.37
image_0946.jpg,2367349.08
image_0947.jpg,27090.0
image_0948.jpg,697.14
image_0949.jpg,42507.46
image_0950.jpg,939731.88
image_0951.jpg,326234.4
image_0952.jpg,579941.93
image_0953.jpg,2715655.6
image_0954.jpg,2196687.28
image_0955.jpg,2048.25
image_0956.jpg,1135307.81
image_0957.jpg,2757794.63
image_0958.jpg,752041.52
image_0959.jpg,264562.25
image_0960.jpg,2154542.39
image_0961.jpg,3559467.74
image_0962.jpg,68610.33
image_0963.jpg,104333.97
image_0964.jpg,48850.84
image_0965.jpg,3943022.51
image_0966.jpg,121615.54
image_0967.jpg,99116.11
image_0968.jpg,3715776.74
image_0969.jpg,613998.52
image_0970.jpg,4955117.33
image_0971.jpg,1521806.62
image_0972.jpg,8024800.95
